ViewsID,CustomerID,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Rating
1832,1832,Cartoons,Live-Events,Decoder,5,194190,2
1833,1833,Music,Live-Events,Tv-App,2,328699,3
1834,1834,Comedy,Live-Events,Tv-App,5,587772,4
1835,1835,Talk-Shows,Live-Events,Decoder,9,409971,4
1836,1836,Drama,TV-Shows,Browser,9,208895,4
1837,1837,Comedy,Live-Events,Decoder,3,264741,5
1838,1838,Talk-Shows,Live-Events,Browser,10,110894,5
1839,1839,Documentaries,TV-Shows,Decoder,0,89676,3
1840,1840,Music,TV-Shows,Browser,9,365275,3
1841,1841,Comedy,TV-Shows,Tv-App,5,136701,4
1842,1842,Documentaries,TV-Shows,Decoder,10,595691,4
1843,1843,Sports,TV-Shows,Decoder,10,414130,4
1844,1844,Comedy,Live-Events,Tv-App,6,37238,5
1845,1845,Sports,TV-Shows,Decoder,2,376368,2
1846,1846,Cartoons,Live-Events,Browser,6,63046,2
1847,1847,News,Live-Events,Decoder,2,252022,3
1848,1848,Comedy,Live-Events,Browser,8,20034,5
1849,1849,Religion,TV-Shows,Decoder,0,268485,2
1850,1850,Sports,Live-Events,Tv-App,8,97568,4
1851,1851,Action,TV-Shows,Tv-App,3,92527,4
1852,1852,Action,Live-Events,Decoder,10,230371,5
1853,1853,Action,TV-Shows,Tv-App,9,32547,4
1854,1854,News,Live-Events,Decoder,5,233448,2
1855,1855,Action,Live-Events,Mobile-App,5,348275,5
1856,1856,Drama,Live-Events,Decoder,6,87760,2
1857,1857,Talk-Shows,TV-Shows,Tv-App,11,88704,4
1858,1858,Action,TV-Shows,Decoder,11,210149,2
1859,1859,Reality,Live-Events,Browser,10,73450,2
1860,1860,Music,TV-Shows,Tv-App,6,97142,5
1861,1861,Reality,Live-Events,Mobile-App,8,39625,1
1862,1862,Music,Live-Events,Tv-App,8,310600,3
1863,1863,News,TV-Shows,Decoder,3,544736,4
1864,1864,Religion,Live-Events,Tv-App,1,416107,4
1865,1865,Documentaries,Live-Events,Decoder,0,391618,2
1866,1866,Cartoons,TV-Shows,Tv-App,5,394912,3
1867,1867,News,Live-Events,Decoder,9,248346,5
1868,1868,Cartoons,TV-Shows,Browser,3,408757,5
1869,1869,Religion,Live-Events,Mobile-App,6,123298,2
1870,1870,Cartoons,TV-Shows,Browser,8,68703,5
1871,1871,Comedy,Live-Events,Mobile-App,7,51394,2
1872,1872,Action,Live-Events,Decoder,10,502503,2
1873,1873,Drama,Live-Events,Browser,5,560804,4
1874,1874,Music,TV-Shows,Mobile-App,1,27244,2
1875,1875,News,Live-Events,Mobile-App,10,280526,3
1876,1876,Action,Live-Events,Decoder,0,64670,4
1877,1877,Documentaries,Live-Events,Tv-App,8,192576,4
1878,1878,Documentaries,Live-Events,Browser,4,459596,3
1879,1879,News,TV-Shows,Tv-App,1,29772,1
1880,1880,Documentaries,Live-Events,Tv-App,9,281526,5
1881,1881,Comedy,TV-Shows,Browser,3,340797,4
1882,1882,Talk-Shows,TV-Shows,Tv-App,8,589553,4
1883,1883,Documentaries,TV-Shows,Mobile-App,5,372197,2
1884,1884,News,TV-Shows,Mobile-App,3,425589,3
1885,1885,Music,TV-Shows,Decoder,3,40394,3
1886,1886,Sports,Live-Events,Decoder,4,563538,2
1887,1887,Action,TV-Shows,Browser,6,254824,3
1888,1888,Comedy,TV-Shows,Tv-App,6,21223,5
1889,1889,Comedy,TV-Shows,Browser,4,145194,2
1890,1890,Religion,Live-Events,Tv-App,7,520611,3
1891,1891,Comedy,TV-Shows,Tv-App,7,535170,3
1892,1892,Reality,TV-Shows,Mobile-App,7,374611,2
1893,1893,Comedy,TV-Shows,Decoder,3,564322,2
1894,1894,Music,TV-Shows,Decoder,6,128717,1
1895,1895,Comedy,TV-Shows,Tv-App,5,214259,3
1896,1896,Comedy,Live-Events,Tv-App,10,285006,5
1897,1897,Action,TV-Shows,Tv-App,5,600764,4
1898,1898,Cartoons,TV-Shows,Mobile-App,9,113230,4
1899,1899,Reality,TV-Shows,Tv-App,2,572851,2
1900,1900,Action,Live-Events,Decoder,1,73300,2
1901,1901,Cartoons,Live-Events,Mobile-App,8,58865,4
1902,1902,News,TV-Shows,Tv-App,9,218414,4
1903,1903,Cartoons,TV-Shows,Mobile-App,9,494474,1
1904,1904,Sports,TV-Shows,Decoder,7,573744,1
1905,1905,Drama,Live-Events,Decoder,5,445365,2
1906,1906,News,Live-Events,Browser,10,429634,4
1907,1907,Sports,TV-Shows,Tv-App,10,84552,3
1908,1908,Comedy,Live-Events,Tv-App,4,211972,5
1909,1909,Sports,Live-Events,Tv-App,2,113984,3
1910,1910,Reality,Live-Events,Decoder,6,538217,4
1911,1911,Comedy,Live-Events,Tv-App,0,200485,3
1912,1912,Talk-Shows,Live-Events,Tv-App,6,137561,3
1913,1913,News,Live-Events,Decoder,4,292134,1
1914,1914,Drama,TV-Shows,Tv-App,1,569361,3
1915,1915,Sports,Live-Events,Decoder,9,588723,2
1916,1916,Music,TV-Shows,Tv-App,9,381868,3
1917,1917,Reality,Live-Events,Mobile-App,11,438051,2
1918,1918,Action,Live-Events,Tv-App,2,295945,2
1919,1919,Music,Live-Events,Tv-App,1,86618,2
1920,1920,Comedy,Live-Events,Decoder,10,210098,5
1921,1921,News,Live-Events,Decoder,8,56858,1
1922,1922,Comedy,TV-Shows,Decoder,10,473038,2
1923,1923,Comedy,TV-Shows,Browser,0,361309,3
1924,1924,Documentaries,TV-Shows,Mobile-App,8,564547,4
1925,1925,Comedy,TV-Shows,Decoder,2,179343,4
1926,1926,Action,Live-Events,Tv-App,8,369359,4
1927,1927,Cartoons,Live-Events,Decoder,10,169507,3
1928,1928,Talk-Shows,TV-Shows,Tv-App,8,512774,4
1929,1929,Reality,Live-Events,Mobile-App,4,469423,1
1930,1930,Talk-Shows,Live-Events,Tv-App,8,255658,1
1931,1931,Sports,Live-Events,Mobile-App,4,230040,4
1932,1932,Documentaries,TV-Shows,Tv-App,5,558756,3
1933,1933,Reality,TV-Shows,Browser,3,162763,3
1934,1934,Comedy,TV-Shows,Browser,6,374361,2
1935,1935,Comedy,TV-Shows,Decoder,8,197851,2
1936,1936,Music,Live-Events,Decoder,5,96711,4
1937,1937,Drama,Live-Events,Tv-App,9,137094,4
1938,1938,News,TV-Shows,Tv-App,6,420268,3
1939,1939,Comedy,Live-Events,Decoder,7,422227,3
1940,1940,Comedy,Live-Events,Mobile-App,7,94461,4
1941,1941,Documentaries,TV-Shows,Browser,10,446889,1
1942,1942,News,Live-Events,Decoder,4,350575,5
1943,1943,Religion,TV-Shows,Browser,11,73164,2
1944,1944,News,TV-Shows,Decoder,2,414341,1
1945,1945,News,TV-Shows,Tv-App,2,147025,1
1946,1946,Religion,TV-Shows,Tv-App,10,254990,4
1947,1947,Documentaries,TV-Shows,Tv-App,1,393397,3
1948,1948,Sports,TV-Shows,Decoder,6,308156,4
1949,1949,Talk-Shows,TV-Shows,Decoder,1,311872,3
1950,1950,Talk-Shows,Live-Events,Decoder,8,110314,3
1951,1951,Talk-Shows,TV-Shows,Browser,5,598594,2
1952,1952,Talk-Shows,Live-Events,Browser,3,172819,5
1953,1953,Action,Live-Events,Browser,10,25593,1
1954,1954,Action,Live-Events,Browser,5,135992,1
1955,1955,Music,TV-Shows,Decoder,3,473803,2
1956,1956,Documentaries,TV-Shows,Tv-App,1,54357,2
1957,1957,Reality,Live-Events,Decoder,5,286335,5
1958,1958,Documentaries,Live-Events,Browser,8,216105,2
1959,1959,News,TV-Shows,Tv-App,6,61966,1
1960,1960,Cartoons,TV-Shows,Tv-App,2,512118,3
1961,1961,Reality,TV-Shows,Browser,7,46095,5
1962,1962,Sports,TV-Shows,Tv-App,1,88604,2
1963,1963,Sports,TV-Shows,Decoder,2,321345,4
1964,1964,Comedy,TV-Shows,Mobile-App,11,490845,3
1965,1965,Documentaries,Live-Events,Tv-App,9,194875,3
1966,1966,Sports,Live-Events,Tv-App,2,430854,3
1967,1967,Sports,Live-Events,Browser,9,143539,4
1968,1968,Talk-Shows,TV-Shows,Mobile-App,8,289205,4
1969,1969,Talk-Shows,Live-Events,Decoder,1,134461,3
1970,1970,Sports,Live-Events,Browser,2,592936,1
1971,1971,Comedy,TV-Shows,Decoder,3,122553,3
1972,1972,Drama,Live-Events,Tv-App,10,578372,2
1973,1973,Comedy,Live-Events,Mobile-App,6,181222,1
1974,1974,Comedy,TV-Shows,Browser,8,417541,4
1975,1975,Comedy,TV-Shows,Decoder,6,373338,5
1976,1976,Documentaries,Live-Events,Mobile-App,10,291789,3
1977,1977,Religion,TV-Shows,Mobile-App,1,55424,1
1978,1978,Documentaries,Live-Events,Decoder,7,597852,5
1979,1979,Reality,TV-Shows,Tv-App,3,554905,5
1980,1980,Sports,TV-Shows,Decoder,10,225367,3
1981,1981,Comedy,Live-Events,Tv-App,5,386777,4
1982,1982,Comedy,TV-Shows,Tv-App,1,283803,4
1983,1983,Comedy,TV-Shows,Browser,10,59028,5
1984,1984,Talk-Shows,TV-Shows,Tv-App,2,190580,5
1985,1985,News,Live-Events,Mobile-App,0,416611,4
1986,1986,Cartoons,Live-Events,Browser,8,11451,2
1987,1987,Talk-Shows,Live-Events,Tv-App,11,272237,3
1988,1988,Action,TV-Shows,Mobile-App,2,378434,5
1989,1989,Action,TV-Shows,Tv-App,1,111790,3
1990,1990,Comedy,TV-Shows,Tv-App,4,603411,5
1991,1991,Music,TV-Shows,Browser,11,152202,5
1992,1992,Action,TV-Shows,Browser,5,561335,5
1993,1993,Comedy,Live-Events,Tv-App,7,258737,1
1994,1994,Comedy,Live-Events,Browser,9,245837,2
1995,1995,Action,Live-Events,Mobile-App,9,160552,4
1996,1996,News,Live-Events,Decoder,1,468162,4
1997,1997,Drama,Live-Events,Tv-App,5,531281,2
1998,1998,News,TV-Shows,Tv-App,1,94078,3
1999,1999,Documentaries,TV-Shows,Tv-App,4,18273,1
2000,2000,Documentaries,Live-Events,Browser,3,489986,1
2001,2001,Action,Live-Events,Browser,5,512796,4
2002,2002,Talk-Shows,TV-Shows,Decoder,5,576409,1
2003,2003,News,Live-Events,Decoder,5,44541,5
2004,2004,Documentaries,Live-Events,Decoder,11,55940,2
2005,2005,Comedy,Live-Events,Browser,4,294081,3
2006,2006,News,TV-Shows,Tv-App,11,342573,5
2007,2007,Cartoons,Live-Events,Tv-App,9,259384,2
2008,2008,Religion,Live-Events,Tv-App,8,133482,3
2009,2009,Reality,Live-Events,Tv-App,9,98576,1
2010,2010,Cartoons,TV-Shows,Mobile-App,3,167594,2
2011,2011,Comedy,Live-Events,Tv-App,2,24162,2
2012,2012,Cartoons,TV-Shows,Tv-App,6,448744,2
2013,2013,Sports,Live-Events,Tv-App,1,567212,3
2014,2014,Reality,TV-Shows,Decoder,8,488350,5
2015,2015,Comedy,TV-Shows,Tv-App,6,271955,3
2016,2016,Talk-Shows,Live-Events,Tv-App,11,375611,1
2017,2017,Talk-Shows,TV-Shows,Tv-App,9,550326,4
2018,2018,Comedy,TV-Shows,Decoder,0,604135,5
2019,2019,Religion,Live-Events,Decoder,4,117048,5
2020,2020,Documentaries,Live-Events,Decoder,3,17712,2
2021,2021,Reality,TV-Shows,Tv-App,7,201271,3
2022,2022,Comedy,Live-Events,Browser,9,503174,2
2023,2023,Comedy,TV-Shows,Tv-App,7,139266,2
2024,2024,Documentaries,Live-Events,Tv-App,8,282484,2
2025,2025,Action,Live-Events,Tv-App,6,363620,5
2026,2026,Reality,TV-Shows,Decoder,11,537082,2
2027,2027,Comedy,TV-Shows,Decoder,2,169327,1
2028,2028,Action,Live-Events,Browser,1,457998,5
2029,2029,Comedy,Live-Events,Browser,5,543535,4
2030,2030,Talk-Shows,TV-Shows,Decoder,10,597876,2
2031,2031,Music,TV-Shows,Decoder,3,44011,3
2032,2032,Documentaries,TV-Shows,Tv-App,2,49298,3
2033,2033,Documentaries,TV-Shows,Decoder,5,8332,3
2034,2034,News,TV-Shows,Decoder,4,526678,2
2035,2035,Cartoons,TV-Shows,Browser,3,4923,5
2036,2036,Reality,Live-Events,Browser,8,340703,3
2037,2037,Music,Live-Events,Decoder,4,498972,4
2038,2038,Cartoons,TV-Shows,Decoder,4,67422,5
2039,2039,Sports,TV-Shows,Browser,9,169600,2
2040,2040,Cartoons,TV-Shows,Browser,4,454042,2
2041,2041,Talk-Shows,Live-Events,Decoder,4,416072,4
2042,2042,Action,TV-Shows,Browser,1,490422,1
2043,2043,Talk-Shows,Live-Events,Browser,2,393388,4
2044,2044,Action,TV-Shows,Browser,4,423459,2
2045,2045,Talk-Shows,Live-Events,Browser,2,236158,2
2046,2046,Comedy,Live-Events,Tv-App,0,556430,2
2047,2047,Cartoons,TV-Shows,Tv-App,8,46841,4
2048,2048,News,TV-Shows,Decoder,1,304758,1
2049,2049,Comedy,TV-Shows,Browser,2,153352,1
2050,2050,Comedy,TV-Shows,Decoder,4,249402,1
2051,2051,Comedy,TV-Shows,Mobile-App,9,252742,4
2052,2052,Action,Live-Events,Browser,4,337156,5
2053,2053,Comedy,TV-Shows,Mobile-App,1,89378,5
2054,2054,Comedy,Live-Events,Mobile-App,1,497909,2
2055,2055,News,Live-Events,Tv-App,11,557268,2
2056,2056,Sports,Live-Events,Browser,10,151621,3
2057,2057,News,TV-Shows,Tv-App,2,466120,2
2058,2058,Comedy,TV-Shows,Tv-App,9,54118,2
2059,2059,Comedy,TV-Shows,Tv-App,2,213562,3
2060,2060,Music,Live-Events,Tv-App,3,501668,5
2061,2061,Drama,TV-Shows,Decoder,8,152921,4
2062,2062,Music,TV-Shows,Tv-App,2,503520,2
2063,2063,Drama,TV-Shows,Browser,5,439133,3
2064,2064,Documentaries,Live-Events,Tv-App,1,333407,2
2065,2065,Reality,TV-Shows,Decoder,8,3604,1
2066,2066,News,TV-Shows,Mobile-App,2,391351,3
2067,2067,Drama,Live-Events,Decoder,7,343332,5
2068,2068,Talk-Shows,TV-Shows,Decoder,3,47118,3
2069,2069,Music,Live-Events,Decoder,2,185377,4
2070,2070,Action,TV-Shows,Decoder,2,7533,3
2071,2071,Music,Live-Events,Tv-App,9,359781,3
2072,2072,Comedy,TV-Shows,Decoder,10,372622,5
2073,2073,Action,TV-Shows,Browser,1,139517,5
2074,2074,News,TV-Shows,Tv-App,7,416623,2
2075,2075,Sports,Live-Events,Browser,10,49180,1
2076,2076,Talk-Shows,TV-Shows,Mobile-App,5,141745,3
2077,2077,Reality,TV-Shows,Browser,4,183645,4
2078,2078,Drama,Live-Events,Decoder,1,363583,2
2079,2079,Sports,Live-Events,Tv-App,2,128581,4
2080,2080,Sports,TV-Shows,Decoder,0,98371,2
2081,2081,Music,TV-Shows,Mobile-App,11,231180,5
2082,2082,Documentaries,TV-Shows,Browser,4,104319,4
2083,2083,Action,TV-Shows,Decoder,6,181528,5
2084,2084,Documentaries,Live-Events,Decoder,5,398401,5
2085,2085,Cartoons,Live-Events,Mobile-App,5,402452,4
2086,2086,Action,Live-Events,Decoder,6,231655,2
2087,2087,News,Live-Events,Tv-App,9,418637,5
2088,2088,Documentaries,TV-Shows,Tv-App,5,214827,5
2089,2089,Talk-Shows,Live-Events,Decoder,10,530207,3
2090,2090,Music,TV-Shows,Decoder,3,363236,4
2091,2091,Action,TV-Shows,Tv-App,1,207350,2
2092,2092,Talk-Shows,TV-Shows,Browser,4,2339,3
2093,2093,Talk-Shows,Live-Events,Decoder,1,300579,5
2094,2094,Cartoons,TV-Shows,Tv-App,5,271063,5
2095,2095,Talk-Shows,TV-Shows,Mobile-App,7,198872,5
2096,2096,Comedy,TV-Shows,Decoder,9,39032,3
2097,2097,Comedy,TV-Shows,Tv-App,9,480413,2
2098,2098,News,TV-Shows,Tv-App,4,45371,2
2099,2099,Talk-Shows,TV-Shows,Browser,2,202844,3
2100,2100,Reality,Live-Events,Tv-App,10,4788,2
2101,2101,Documentaries,TV-Shows,Mobile-App,2,888,2
2102,2102,Reality,Live-Events,Browser,5,434467,4
2103,2103,Action,Live-Events,Tv-App,1,524788,4
2104,2104,Comedy,TV-Shows,Mobile-App,5,130333,3
2105,2105,News,TV-Shows,Decoder,1,471849,3
2106,2106,Action,Live-Events,Tv-App,8,440724,1
2107,2107,Documentaries,TV-Shows,Tv-App,6,264998,2
2108,2108,Sports,Live-Events,Mobile-App,10,69873,2
2109,2109,Drama,Live-Events,Tv-App,6,549011,2
2110,2110,Sports,Live-Events,Browser,6,546960,4
2111,2111,Reality,TV-Shows,Decoder,5,433173,1
2112,2112,Reality,Live-Events,Browser,10,433554,4
2113,2113,Comedy,Live-Events,Mobile-App,5,11548,3
2114,2114,Sports,Live-Events,Mobile-App,9,3288,4
2115,2115,Comedy,Live-Events,Mobile-App,6,266415,4
2116,2116,Music,Live-Events,Decoder,5,576503,5
2117,2117,Documentaries,Live-Events,Tv-App,4,410784,3
2118,2118,Documentaries,Live-Events,Decoder,8,134264,4
2119,2119,Action,Live-Events,Mobile-App,10,103518,4
2120,2120,Reality,Live-Events,Tv-App,8,429212,4
2121,2121,News,TV-Shows,Tv-App,0,52544,3
2122,2122,Talk-Shows,TV-Shows,Decoder,2,442301,1
2123,2123,Action,TV-Shows,Mobile-App,0,285169,4
2124,2124,Cartoons,TV-Shows,Decoder,3,217969,4
2125,2125,Sports,TV-Shows,Decoder,5,340073,3
2126,2126,Comedy,Live-Events,Tv-App,3,246608,2
2127,2127,Talk-Shows,TV-Shows,Decoder,8,384926,4
2128,2128,Talk-Shows,TV-Shows,Decoder,8,386823,4
2129,2129,Cartoons,TV-Shows,Browser,9,362944,2
2130,2130,Cartoons,Live-Events,Decoder,4,336603,1
2131,2131,Sports,Live-Events,Browser,8,101868,1
2132,2132,Music,Live-Events,Decoder,6,27522,3
2133,2133,Music,TV-Shows,Tv-App,4,351882,3
2134,2134,Documentaries,TV-Shows,Tv-App,6,10189,4
2135,2135,Cartoons,TV-Shows,Tv-App,3,356840,4
2136,2136,Comedy,TV-Shows,Browser,5,124832,3
2137,2137,Comedy,TV-Shows,Tv-App,9,574633,5
2138,2138,Comedy,Live-Events,Decoder,5,309390,1
2139,2139,Reality,Live-Events,Browser,8,68802,4
2140,2140,Sports,Live-Events,Browser,4,127355,1
2141,2141,News,Live-Events,Decoder,4,433836,3
2142,2142,Documentaries,Live-Events,Decoder,5,320759,4
2143,2143,Music,Live-Events,Tv-App,8,289960,2
2144,2144,Comedy,TV-Shows,Browser,6,200178,3
2145,2145,Cartoons,Live-Events,Tv-App,5,323320,3
2146,2146,Documentaries,TV-Shows,Decoder,1,305860,2
2147,2147,Action,Live-Events,Browser,1,125825,1
2148,2148,Talk-Shows,TV-Shows,Browser,5,566363,3
2149,2149,Sports,TV-Shows,Tv-App,7,175554,2
2150,2150,Talk-Shows,TV-Shows,Decoder,7,526836,1
2151,2151,Drama,Live-Events,Tv-App,3,441175,4
2152,2152,Music,Live-Events,Tv-App,8,512942,1
2153,2153,Documentaries,TV-Shows,Decoder,8,575423,1
2154,2154,Drama,TV-Shows,Tv-App,2,363090,4
2155,2155,Music,TV-Shows,Mobile-App,5,546216,4
2156,2156,Comedy,Live-Events,Decoder,0,355711,4
2157,2157,Music,TV-Shows,Mobile-App,4,148800,3
2158,2158,Comedy,Live-Events,Mobile-App,5,292577,2
2159,2159,Action,Live-Events,Decoder,4,197049,4
2160,2160,News,TV-Shows,Decoder,11,184885,3
2161,2161,Sports,TV-Shows,Browser,5,41912,4
2162,2162,Cartoons,Live-Events,Decoder,5,222731,5
2163,2163,Sports,Live-Events,Decoder,11,105531,1
2164,2164,Action,TV-Shows,Mobile-App,1,94201,5
2165,2165,Cartoons,TV-Shows,Tv-App,2,13017,5
2166,2166,Reality,Live-Events,Tv-App,9,25276,3
2167,2167,Action,TV-Shows,Decoder,8,517310,3
2168,2168,Action,Live-Events,Tv-App,6,533843,1
2169,2169,Action,Live-Events,Mobile-App,4,513057,1
2170,2170,Talk-Shows,TV-Shows,Tv-App,9,18051,2
2171,2171,Reality,TV-Shows,Decoder,10,352702,3
2172,2172,Reality,Live-Events,Browser,1,31565,5
2173,2173,Music,Live-Events,Mobile-App,8,503002,4
2174,2174,Comedy,TV-Shows,Decoder,1,300900,4
2175,2175,Talk-Shows,Live-Events,Browser,0,558602,3
2176,2176,Sports,TV-Shows,Decoder,9,452600,4
2177,2177,Sports,TV-Shows,Decoder,6,18929,4
2178,2178,News,Live-Events,Decoder,5,454069,5
2179,2179,Sports,Live-Events,Browser,4,225181,5
2180,2180,Comedy,Live-Events,Tv-App,1,145846,2
2181,2181,Cartoons,TV-Shows,Decoder,8,195045,2
2182,2182,News,Live-Events,Browser,0,274613,4
2183,2183,Religion,Live-Events,Decoder,4,336356,4
2184,2184,Reality,TV-Shows,Tv-App,4,65155,2
2185,2185,Music,TV-Shows,Browser,8,341707,3
2186,2186,Music,Live-Events,Tv-App,4,188932,4
2187,2187,Comedy,Live-Events,Browser,4,78397,4
2188,2188,Action,Live-Events,Decoder,1,157329,2
2189,2189,Comedy,Live-Events,Decoder,2,334696,3
2190,2190,Comedy,TV-Shows,Mobile-App,9,178337,4
2191,2191,Action,TV-Shows,Browser,6,161422,1
2192,2192,Cartoons,Live-Events,Tv-App,1,397902,2
2193,2193,Documentaries,TV-Shows,Browser,4,348166,5
2194,2194,News,TV-Shows,Tv-App,7,507962,4
2195,2195,Talk-Shows,Live-Events,Mobile-App,10,3969,3
2196,2196,Talk-Shows,TV-Shows,Browser,10,274800,1
2197,2197,Reality,TV-Shows,Browser,3,588090,4
2198,2198,Comedy,Live-Events,Decoder,10,471877,1
2199,2199,Music,TV-Shows,Browser,2,35263,1
2200,2200,Music,Live-Events,Decoder,1,113540,4
2201,2201,News,TV-Shows,Mobile-App,5,399136,3
2202,2202,Reality,Live-Events,Browser,9,342210,2
2203,2203,Sports,Live-Events,Tv-App,6,559437,3
2204,2204,News,Live-Events,Tv-App,10,575167,3
2205,2205,Music,Live-Events,Tv-App,3,307,2
2206,2206,News,TV-Shows,Tv-App,6,507109,1
2207,2207,Comedy,Live-Events,Browser,10,401211,5
2208,2208,News,Live-Events,Tv-App,5,404728,4
2209,2209,Cartoons,Live-Events,Tv-App,2,592426,4
2210,2210,Comedy,Live-Events,Tv-App,5,514572,5
2211,2211,Documentaries,Live-Events,Mobile-App,1,109799,4
2212,2212,News,TV-Shows,Browser,6,510370,2
2213,2213,News,Live-Events,Tv-App,2,45764,5
2214,2214,Action,TV-Shows,Browser,8,359365,2
2215,2215,Comedy,TV-Shows,Decoder,10,599337,1
2216,2216,Sports,TV-Shows,Tv-App,6,101692,1
2217,2217,Comedy,TV-Shows,Decoder,9,592368,4
2218,2218,News,Live-Events,Decoder,8,326872,3
2219,2219,Religion,TV-Shows,Mobile-App,10,321935,2
2220,2220,Music,Live-Events,Tv-App,2,418893,5
2221,2221,Sports,TV-Shows,Mobile-App,10,133007,2
2222,2222,Comedy,Live-Events,Browser,5,171937,4
2223,2223,Reality,TV-Shows,Tv-App,8,137655,5
2224,2224,News,Live-Events,Decoder,3,46123,1
2225,2225,News,TV-Shows,Mobile-App,3,144373,3
2226,2226,News,TV-Shows,Tv-App,5,297436,5
2227,2227,Action,TV-Shows,Decoder,3,56407,5
2228,2228,Action,TV-Shows,Decoder,4,534721,3
2229,2229,Reality,Live-Events,Tv-App,10,25420,1
2230,2230,Action,TV-Shows,Decoder,3,234456,2
2231,2231,Action,Live-Events,Decoder,0,585238,2
2232,2232,Comedy,Live-Events,Tv-App,11,396071,2
2233,2233,Cartoons,TV-Shows,Browser,10,360429,3
2234,2234,News,TV-Shows,Browser,3,383237,4
2235,2235,Comedy,Live-Events,Decoder,7,116346,2
2236,2236,Action,Live-Events,Decoder,3,57201,1
2237,2237,Action,TV-Shows,Browser,8,25258,1
2238,2238,Comedy,Live-Events,Mobile-App,3,58228,2
2239,2239,Comedy,Live-Events,Mobile-App,4,284762,2
2240,2240,News,Live-Events,Browser,6,159228,3
2241,2241,Cartoons,TV-Shows,Browser,10,322278,5
2242,2242,Music,TV-Shows,Tv-App,1,113026,5
2243,2243,Reality,Live-Events,Mobile-App,2,509886,3
2244,2244,Action,TV-Shows,Decoder,1,208245,4
2245,2245,Action,TV-Shows,Mobile-App,8,535124,1
2246,2246,Sports,Live-Events,Decoder,10,123387,3
2247,2247,Music,Live-Events,Tv-App,10,532457,5
2248,2248,Reality,Live-Events,Mobile-App,3,99375,3
2249,2249,Comedy,TV-Shows,Decoder,7,398692,4
2250,2250,Cartoons,Live-Events,Decoder,2,77408,4
2251,2251,Drama,Live-Events,Tv-App,6,374365,5
2252,2252,Reality,TV-Shows,Tv-App,5,405965,4
2253,2253,Documentaries,Live-Events,Decoder,9,211268,4
2254,2254,Sports,TV-Shows,Decoder,3,218173,2
2255,2255,Talk-Shows,Live-Events,Tv-App,8,552679,1
2256,2256,Documentaries,Live-Events,Tv-App,0,458574,4
2257,2257,Documentaries,TV-Shows,Tv-App,10,129602,1
2258,2258,Action,TV-Shows,Browser,9,415155,1
2259,2259,News,Live-Events,Tv-App,8,182921,3
2260,2260,Cartoons,TV-Shows,Mobile-App,8,272627,2
2261,2261,Music,Live-Events,Decoder,1,220630,2
2262,2262,Comedy,Live-Events,Mobile-App,9,564502,3
2263,2263,Cartoons,TV-Shows,Tv-App,3,198858,3
2264,2264,Reality,Live-Events,Decoder,4,35741,4
2265,2265,Action,TV-Shows,Tv-App,10,592209,5
2266,2266,Reality,Live-Events,Tv-App,5,74976,4
2267,2267,Comedy,TV-Shows,Tv-App,5,302296,4
2268,2268,Talk-Shows,Live-Events,Decoder,1,406058,2
2269,2269,Comedy,Live-Events,Browser,10,509157,3
2270,2270,Comedy,Live-Events,Decoder,4,372674,2
2271,2271,Action,Live-Events,Tv-App,2,127319,2
2272,2272,Talk-Shows,TV-Shows,Mobile-App,0,459500,3
2273,2273,News,TV-Shows,Browser,6,443945,3
2274,2274,Documentaries,Live-Events,Mobile-App,5,493480,5
2275,2275,Talk-Shows,TV-Shows,Decoder,4,492756,1
2276,2276,News,Live-Events,Decoder,11,493079,5
2277,2277,Music,TV-Shows,Browser,8,561361,4
2278,2278,Action,TV-Shows,Decoder,1,156600,3
2279,2279,Reality,TV-Shows,Tv-App,8,295078,4
2280,2280,Action,TV-Shows,Browser,11,294532,4
2281,2281,Cartoons,Live-Events,Browser,0,592656,1
2282,2282,Comedy,Live-Events,Mobile-App,6,592313,4
2283,2283,Talk-Shows,Live-Events,Tv-App,1,157105,3
2284,2284,Action,Live-Events,Tv-App,7,129429,1
2285,2285,Comedy,TV-Shows,Decoder,4,473121,4
2286,2286,Documentaries,Live-Events,Decoder,3,31345,2
2287,2287,Music,TV-Shows,Decoder,4,504509,2
2288,2288,News,Live-Events,Tv-App,8,222719,4
2289,2289,Sports,TV-Shows,Mobile-App,6,209950,4
2290,2290,Sports,TV-Shows,Decoder,11,220721,5
2291,2291,Comedy,Live-Events,Tv-App,8,242800,3
2292,2292,Sports,Live-Events,Decoder,4,320163,3
2293,2293,Comedy,TV-Shows,Tv-App,11,104988,4
2294,2294,News,TV-Shows,Tv-App,0,105656,2
2295,2295,Action,TV-Shows,Tv-App,11,301930,3
2296,2296,Documentaries,Live-Events,Tv-App,9,351292,3
2297,2297,Talk-Shows,TV-Shows,Decoder,8,446105,4
2298,2298,Talk-Shows,TV-Shows,Mobile-App,3,264255,3
2299,2299,Reality,Live-Events,Decoder,8,30207,2
2300,2300,Talk-Shows,TV-Shows,Decoder,9,347300,1
2301,2301,Documentaries,Live-Events,Mobile-App,9,342823,5
2302,2302,Sports,TV-Shows,Tv-App,11,424855,4
2303,2303,Cartoons,Live-Events,Tv-App,4,234202,4
2304,2304,Drama,Live-Events,Tv-App,7,481336,5
2305,2305,Comedy,Live-Events,Decoder,10,227934,2
